2024-09-23 09:12:45.564410,7598,6960,5699,3326,98
2024-09-23 09:13:03.156883,7598,6960,5699,3326,98
2024-09-23 09:13:08.305885,7598,6960,5699,3326,98
2024-09-23 09:14:25.355069,7598,6960,5699,3326,98
2024-09-23 09:21:09.955583,7598,6960,5699,3326,98
2024-09-23 09:21:26.119713,7598,6960,5699,3326,98
2024-09-23 09:22:02.075584,7598,6960,5699,3326,98
2024-09-23 09:24:57.200312,7598,6960,5699,3326,98
2024-09-23 09:29:21.923773,7598,6960,5699,3326,98
